6;Le Greco, Brest;1;05h57;06h31;06h49;07h09;07h24;07h44
6;Amiral Ronarc'h, Brest;1;05h58;06h32;06h50;07h10;07h25;07h45
6;Kant, Brest;1;05h59;06h33;06h51;07h11;07h26;07h46
6;Libération, Brest;1;06h00;06h34;06h52;07h12;07h27;07h47
6;La Digue, Brest;1;06h01;06h35;06h53;07h13;07h28;07h48
6;Anse Saupin, Brest;1;06h02;06h36;06h54;07h14;07h29;07h49
6;Kerhallet, Brest;1;06h03;06h37;06h55;07h15;07h30;07h50
6;Kermenguy, Brest;1;06h05;06h39;06h57;07h18;07h33;07h53
6;Langevin, Brest;1;06h05;06h39;06h58;07h19;07h34;07h54
6;Cuirassé, Brest;1;06h06;06h40;06h59;07h20;07h35;07h55
6;ISEN, Brest;1;06h07;06h41;07h00;07h21;07h37;07h57
6;Gay Lussac, Brest;1;06h08;06h42;07h00;07h22;07h38;07h58
6;Franklin, Brest;1;06h08;06h42;07h01;07h23;07h38;07h58
6;Charpentier, Brest;1;06h09;06h43;07h02;07h24;07h40;08h00
6;Chatellier, Brest;1;06h10;06h44;07h03;07h25;07h41;08h01
6;AFPA, Brest;1;06h11;06h45;07h04;07h26;07h42;08h02
6;Berlioz, Brest;1;06h12;06h46;07h05;07h27;07h43;08h03
6;Place de Bretagne, Brest;1;06h13;06h47;07h06;07h28;07h44;08h04
6;Place des FFI, Brest;1;06h14;06h48;07h07;07h30;07h46;08h06
6;Chapalain, Brest;1;06h15;06h49;07h08;07h31;07h47;08h07
6;Giloux, Brest;1;06h15;06h49;07h08;07h31;07h47;08h07
6;Le Nobletz, Brest;1;06h16;06h50;07h09;07h32;07h48;08h08
6;Pen ar C'hleuz, Brest;1;06h17;06h51;07h10;07h33;07h49;08h09
6;Kermaria, Brest;1;06h18;06h52;07h11;07h34;07h50;08h10
6;Maison D'arrêt, Brest;1;06h19;06h53;07h12;07h35;07h51;08h11
6;Keraudren, Brest;1;06h20;06h54;07h13;07h38;07h54;08h14
6;Clinique Keraudren, Brest;1;06h21;06h55;07h14;07h39;07h55;08h15
6;Clinique Keraudren, Brest;-1;05h55;06h27;06h46;07h02;07h16;07h42
6;Keraudren, Brest;-1;05h56;06h28;06h47;07h03;07h17;07h43
6;Maison D'arrêt, Brest;-1;05h58;06h30;06h49;07h05;07h19;07h45
6;Kermaria, Brest;-1;05h59;06h31;06h50;07h06;07h20;07h46
6;Pen ar C'hleuz, Brest;-1;06h00;06h32;06h51;07h08;07h22;07h48
6;Le Nobletz, Brest;-1;06h01;06h33;06h52;07h09;07h23;07h49
6;Giloux, Brest;-1;06h02;06h34;06h53;07h10;07h24;07h50
6;Chapalain, Brest;-1;06h02;06h34;06h53;07h10;07h24;07h50
6;Place des FFI, Brest;-1;06h03;06h35;06h54;07h11;07h25;07h51
6;Place de Bretagne, Brest;-1;06h04;06h36;06h55;07h12;07h27;07h53
6;Berlioz, Brest;-1;06h05;06h37;06h56;07h13;07h28;07h54
6;AFPA, Brest;-1;06h06;06h38;06h57;07h15;07h30;07h56
6;Chatellier, Brest;-1;06h07;06h39;06h58;07h15;07h31;07h57
6;Charpentier, Brest;-1;06h07;06h39;06h58;07h16;07h32;07h58
6;Franklin, Brest;-1;06h08;06h40;06h59;07h17;07h34;07h59
6;Gay Lussac, Brest;-1;06h09;06h41;07h00;07h18;07h35;08h00
6;ISEN, Brest;-1;06h09;06h41;07h01;07h19;07h36;08h01
6;Cuirassé, Brest;-1;06h10;06h42;07h02;07h20;07h38;08h02
6;Langevin, Brest;-1;06h11;06h43;07h03;07h21;07h39;08h03
6;Kermenguy, Brest;-1;06h12;06h44;07h04;07h22;07h41;08h05
6;Kerhallet, Brest;-1;06h14;06h46;07h06;07h24;07h44;08h07
6;Anse Saupin, Brest;-1;06h15;06h47;07h07;07h25;07h46;08h08
6;La Digue, Brest;-1;06h16;06h48;07h08;07h26;07h47;08h09
6;Libération, Brest;-1;06h17;06h49;07h09;07h27;07h48;08h10
6;Kant, Brest;-1;06h18;06h50;07h10;07h28;07h49;08h11
6;Amiral Ronarc'h, Brest;-1;06h19;06h51;07h11;07h29;07h50;08h12
6;Le Greco, Brest;-1;06h19;06h51;07h11;07h30;07h51;08h12
6;Wagner, Brest;-1;06h20;06h52;07h12;07h31;07h52;08h13
6;Demy, Brest;-1;06h21;06h53;07h13;07h32;07h53;08h14
6;Feuillère, Brest;-1;06h22;06h54;07h14;07h33;07h54;08h15
6;Mesnos, Brest;-1;06h23;06h55;07h15;07h34;07h55;08h16
6;Lanninguer, Brest;-1;06h25;06h57;07h17;07h36;07h57;08h18
6;Coat Tan (bd de plymouth), Brest;-1;06h26;06h58;07h18;07h37;07h58;08h19
6;Emile Rousse, Brest;-1;06h27;06h59;07h19;07h39;08h00;08h20
6;Tartu, Brest;-1;06h28;07h00;07h20;07h40;08h01;08h21
6;Bourayne, Brest;-1;06h28;07h00;07h20;07h41;08h01;08h21
6;Mesdoun, Brest;-1;06h29;07h01;07h21;07h42;08h02;08h22
6;Ecole Navale, Brest;-1;06h30;07h02;07h22;07h44;08h03;08h23
6;Ypres, Brest;-1;06h31;07h03;07h23;07h45;08h04;08h24
6;Kerargaouyat, Brest;-1;06h32;07h04;07h24;07h46;08h05;08h25
6;Stendhal, Brest;-1;06h33;07h05;07h25;07h47;08h06;08h26
6;Pouléder, Brest;-1;06h34;07h06;07h26;07h48;08h07;08h27
6;Quilbignon, Brest;-1;06h34;07h06;07h27;07h49;08h08;08h28
6;Comte, Brest;-1;06h35;07h07;07h28;07h50;08h09;08h29
6;Taine, Brest;-1;06h36;07h08;07h28;07h50;08h09;08h29
6;Kernabat, Brest;-1;06h36;07h08;07h29;07h51;08h10;08h30
6;De Nerval, Brest;-1;06h37;07h09;07h30;07h52;08h11;08h31
6;Casabianca, Brest;-1;06h38;07h10;07h31;07h53;08h12;08h32
6;Cruguel, Brest;-1;06h39;07h11;07h32;07h54;08h13;08h33
6;Cocteau, Brest;-1;06h39;07h11;07h32;07h54;08h13;08h33
6;Thibaudet, Brest;-1;06h40;07h12;07h33;07h55;08h14;08h34
6;Gergotich, Brest;-1;06h41;07h13;07h34;07h56;08h15;08h35
6;Fort Montbarey, Brest;-1;06h42;07h14;07h35;07h57;08h16;08h36
7;Petite Gare, Bohars;1;06h00;06h27;06h55;07h05;07h20;07h35
7;Fortin, Bohars;1;06h01;06h28;06h56;07h06;07h21;07h36
7;Rte de Bohars, Bohars;1;06h02;06h29;06h57;07h07;07h22;07h37
7;Hôpital Tromeur, Bohars;1;06h03;06h30;06h58;07h08;07h23;07h38
7;Clinique de L'Iroise, Bohars;1;06h03;06h30;06h58;07h08;07h23;07h38
7;Petit Kerven, Brest;1;06h04;06h31;06h59;07h09;07h24;07h39
7;Marregues, Brest;1;06h05;06h32;07h00;07h10;07h25;07h40
7;Grand Kerizac, Brest;1;06h05;06h32;07h00;07h10;07h25;07h40
7;Du Prajen, Brest;1;06h06;06h33;07h01;07h11;07h26;07h41
7;Messioual, Brest;1;06h08;06h35;07h03;07h13;07h29;07h44
7;Messioual, Brest;1;06h09;06h36;07h04;07h14;07h30;07h45
7;Kervao, Brest;1;06h09;06h36;07h05;07h15;07h30;07h45
7;Loscoat, Brest;1;06h10;06h37;07h06;07h16;07h32;07h47
7;Kercastrec, Brest;1;06h10;06h37;07h06;07h16;07h32;07h47
7;Rostand, Brest;1;06h11;06h38;07h07;07h17;07h33;07h48
7;Brasserie, Brest;1;06h12;06h39;07h07;07h17;07h34;07h49
7;Place des FFI, Brest;1;06h13;06h40;07h08;07h18;07h35;07h50
7;Chapalain, Brest;1;06h13;06h40;07h09;07h19;07h36;07h51
7;St Christophe, Brest;1;06h14;06h41;07h11;07h21;07h39;07h54
7;Mirabeau, Brest;1;06h15;06h42;07h12;07h22;07h40;07h55
7;Blum, Brest;1;06h16;06h43;07h13;07h23;07h42;07h57
7;Kerichen Lycée, Brest;1;06h17;06h44;07h14;07h24;07h44;07h59
7;St Luc, Brest;1;06h18;06h45;07h15;07h25;07h45;08h00
7;Messidou, Brest;1;06h19;06h46;07h16;07h26;07h46;08h01
7;Kerigonan, Brest;1;06h20;06h47;07h17;07h28;07h48;08h03
7;Malakoff, Brest;1;06h21;06h48;07h18;07h29;07h49;08h04
7;Hôtel de Ville, Brest;1;06h22;06h49;07h19;07h30;07h50;08h05
7;Liberté Frézier, Brest;1;06h23;06h50;07h20;07h31;07h51;08h06
7;Liberté Frézier, Brest;-1;06h00;06h25;06h55;07h10;07h25;07h40
7;Hôtel de Ville, Brest;-1;06h00;06h25;06h55;07h10;07h25;07h41
7;Malakoff, Brest;-1;06h02;06h27;06h57;07h12;07h27;07h43
7;Kerigonan, Brest;-1;06h03;06h28;06h58;07h13;07h28;07h44
7;St Pol Roux, Brest;-1;06h04;06h29;06h59;07h14;07h29;07h45
7;Messidou, Brest;-1;06h04;06h29;06h59;07h15;07h30;07h46
7;St Luc, Brest;-1;06h05;06h30;07h00;07h16;07h31;07h48
7;Kerichen Lycée, Brest;-1;06h06;06h31;07h01;07h17;07h32;07h49
7;Blum, Brest;-1;06h07;06h32;07h02;07h18;07h33;07h50
7;Mirabeau, Brest;-1;06h08;06h33;07h03;07h19;07h34;07h51
7;St Christophe, Brest;-1;06h08;06h33;07h04;07h20;07h35;07h52
7;Chapalain, Brest;-1;06h10;06h35;07h06;07h22;07h38;07h55
7;Place des FFI, Brest;-1;06h11;06h36;07h07;07h23;07h39;07h56
7;Deschart, Brest;-1;06h11;06h36;07h07;07h23;07h39;07h56
7;Brasserie, Brest;-1;06h12;06h37;07h08;07h24;07h40;07h57
7;Rostand, Brest;-1;06h12;06h37;07h08;07h24;07h40;07h57
7;Kercastrec, Brest;-1;06h13;06h38;07h09;07h25;07h41;07h58
7;Loscoat, Brest;-1;06h13;06h38;07h10;07h26;07h42;07h59
7;Kervao, Brest;-1;06h14;06h39;07h11;07h27;07h43;08h00
7;Messioual, Brest;-1;06h15;06h40;07h11;07h27;07h43;08h00
7;Du Prajen, Brest;-1;06h17;06h42;07h14;07h30;07h46;08h03
7;Grand Kerizac, Brest;-1;06h18;06h43;07h15;07h31;07h47;08h04
7;Marregues, Brest;-1;06h18;06h43;07h15;07h31;07h47;08h04
7;Petit Kerven, Brest;-1;06h19;06h44;07h16;07h32;07h48;08h05
7;Clinique de L'Iroise, Bohars;-1;06h20;06h45;07h17;07h33;07h49;08h06
7;Hôpital Tromeur, Bohars;-1;06h20;06h45;07h17;07h33;07h49;08h06
7;Rte de Bohars, Bohars;-1;06h21;06h46;07h18;07h34;07h50;08h07
7;Fortin, Bohars;-1;06h22;06h47;07h19;07h35;07h51;08h08
7;Petite Gare, Bohars;-1;06h23;06h48;07h20;07h36;07h52;08h09
8;Ty Ar Menez, Plougastel-Daoulas;1;05h49;06h19;06h34;06h44;06h58;07h08
8;Colas, Plougastel-Daoulas;1;05h50;06h20;06h35;06h45;06h59;07h09
8;Kervenal, Plougastel-Daoulas;1;05h51;06h21;06h36;06h46;07h00;07h10
8;Croas ar Bis, Plougastel-Daoulas;1;05h52;06h22;06h37;06h47;07h02;07h12
8;Guivarch, Plougastel-Daoulas;1;05h54;06h24;06h39;06h49;07h03;07h13
8;Kerdangui, Plougastel-Daoulas;1;05h54;06h24;06h39;06h49;07h04;07h14
8;Champ de foire, Plougastel-Daoulas;1;05h55;06h25;06h40;06h50;07h05;07h15
8;Méheut, Plougastel-Daoulas;1;05h56;06h26;06h41;06h51;07h06;07h16
8;Fontaine Blanche, Plougastel-Daoulas;1;05h56;06h26;06h41;06h51;07h06;07h16
8;Kerbrat, Plougastel-Daoulas;1;05h57;06h27;06h43;06h53;07h08;07h18
8;Toull-ar-Ranig, Plougastel-Daoulas;1;05h58;06h28;06h44;06h54;07h10;07h20
8;Bodonn, Plougastel-Daoulas;1;06h00;06h30;06h45;06h55;07h11;07h21
8;Salaün, Plougastel-Daoulas;1;06h00;06h30;06h46;06h56;07h12;07h22
8;Filliger, Plougastel-Daoulas;1;06h01;06h31;06h47;06h57;07h13;07h23
8;Dérédec, Plougastel-Daoulas;1;06h01;06h31;06h47;06h57;07h14;07h24
8;Roc'h-Kérézen, Plougastel-Daoulas;1;06h02;06h32;06h48;06h58;07h15;07h25
8;Ty Armor, Plougastel-Daoulas;1;06h04;06h34;06h50;07h00;07h17;07h27
8;Kap Huella, Plougastel-Daoulas;1;06h04;06h34;06h50;07h00;07h18;07h28
8;Rody, Guipavas;1;06h10;06h40;06h56;07h06;07h24;07h35
8;Palaren, Guipavas;1;06h11;06h41;06h57;07h07;07h25;07h36
8;Jardin Botanique, Brest;1;06h12;06h43;06h59;07h09;07h28;07h39
8;Rte de Quimper, Brest;1;06h13;06h43;07h00;07h10;07h29;07h41
8;Floch, Brest;1;06h13;06h44;07h01;07h11;07h30;07h42
8;Le Bot Haut, Brest;1;06h14;06h45;07h02;07h12;07h31;07h43
8;Stade F. Le Blé, Brest;1;06h15;06h45;07h02;07h12;07h32;07h44
8;Strasbourg (Rte de Quimper), Brest;1;06h15;06h46;07h03;07h13;07h33;07h45
8;Strasbourg (A Louppe), Brest;1;06h16;06h47;07h04;07h14;07h34;07h46
8;Braille, Brest;1;06h17;06h48;07h05;07h15;07h35;07h47
8;Hoche, Brest;1;06h17;06h48;07h05;07h16;07h36;07h48
8;Montaigne, Brest;1;06h19;06h50;07h07;07h18;07h38;07h50
8;Le Moult, Brest;1;06h20;06h51;07h08;07h19;07h39;07h51
8;Donnart, Brest;1;06h20;06h52;07h09;07h20;07h40;07h52
8;Albert 1er, Brest;1;06h22;06h54;07h11;07h23;07h43;07h55
8;Malakoff, Brest;1;06h23;06h55;07h12;07h24;07h44;07h56
8;Hôtel de Ville, Brest;1;06h24;06h56;07h13;07h25;07h45;07h57
8;Liberté Frézier, Brest;1;06h25;06h57;07h14;07h26;07h46;07h58
8;Liberté Place, Brest;-1;06h30;07h00;07h20;07h35;07h55;08h10
8;Hôtel de Ville, Brest;-1;06h31;07h01;07h21;07h36;07h56;08h11
8;Malakoff, Brest;-1;06h32;07h02;07h22;07h38;07h58;08h13
8;Albert 1er, Brest;-1;06h33;07h03;07h23;07h39;07h59;08h14
8;Donnart, Brest;-1;06h34;07h04;07h25;07h41;08h01;08h16
8;Le Moult, Brest;-1;06h35;07h06;07h26;07h42;08h02;08h17
8;Montaigne, Brest;-1;06h36;07h06;07h27;07h43;08h03;08h18
8;Hoche, Brest;-1;06h37;07h08;07h29;07h45;08h05;08h20
8;Braille, Brest;-1;06h38;07h09;07h31;07h47;08h06;08h21
8;Strasbourg (A Louppe), Brest;-1;06h39;07h10;07h32;07h48;08h07;08h22
8;Strasbourg (Rte de Quimper), Brest;-1;06h39;07h10;07h32;07h48;08h07;08h22
8;Stade F. Le Blé, Brest;-1;06h40;07h11;07h33;07h49;08h08;08h23
8;Le Bot Haut, Brest;-1;06h40;07h11;07h33;07h50;08h08;08h23
8;Floch, Brest;-1;06h41;07h12;07h34;07h51;08h09;08h24
8;Rte de Quimper, Brest;-1;06h42;07h13;07h35;07h52;08h10;08h25
8;Jardin Botanique, Brest;-1;06h43;07h14;07h36;07h53;08h11;08h26
8;Palaren, Guipavas;-1;06h44;07h15;07h38;07h55;08h13;08h28
8;Rody, Guipavas;-1;06h45;07h16;07h39;07h56;08h14;08h29
8;Ty Armor, Plougastel-Daoulas;-1;06h50;07h21;07h44;08h01;08h19;08h34
8;Roc'h-Kérézen, Plougastel-Daoulas;-1;06h51;07h23;07h46;08h03;08h21;08h36
8;Dérédec, Plougastel-Daoulas;-1;06h52;07h24;07h47;08h04;08h22;08h37
8;Filliger, Plougastel-Daoulas;-1;06h52;07h24;07h47;08h04;08h22;08h37
8;Salaün, Plougastel-Daoulas;-1;06h53;07h25;07h48;08h05;08h23;08h38
8;Bodonn, Plougastel-Daoulas;-1;06h54;07h26;07h49;08h06;08h24;08h39
8;Toull-ar-Ranig, Plougastel-Daoulas;-1;06h55;07h27;07h50;08h07;08h25;08h40
8;Kerbrat, Plougastel-Daoulas;-1;06h56;07h28;07h51;08h08;08h26;08h41
8;Fontaine Blanche, Plougastel-Daoulas;-1;06h58;07h30;07h53;08h10;08h28;08h43
8;Méheut, Plougastel-Daoulas;-1;06h58;07h30;07h53;08h10;08h28;08h43
8;Champ de foire, Plougastel-Daoulas;-1;06h59;07h31;07h54;08h11;08h29;08h44
8;Kerdangui, Plougastel-Daoulas;-1;07h00;07h32;07h55;08h12;08h30;08h45
8;Guivarch, Plougastel-Daoulas;-1;07h00;07h32;07h55;08h12;08h30;08h45
8;Croas ar Bis, Plougastel-Daoulas;-1;07h02;07h34;07h57;08h14;08h32;08h47
8;Kervenal, Plougastel-Daoulas;-1;07h03;07h35;07h58;08h15;08h33;08h48
8;Colas, Plougastel-Daoulas;-1;07h04;07h36;07h59;08h16;08h34;08h49
8;Kroaz Kervern, Plougastel-Daoulas;-1;07h06;07h38;08h01;08h18;08h36;08h51
8;Ty Ar Menez, Plougastel-Daoulas;-1;07h07;07h39;08h02;08h19;08h37;08h52
9;Petite Gare, Bohars;1;06h10;06h58;07h23;07h58;08h23;08h58
9;Pen Ar Guear, Bohars;1;06h11;06h59;07h24;07h59;08h24;08h59
9;Bohars Bourg, Bohars;1;06h12;07h00;07h25;08h00;08h25;09h00
9;Chapelle, Bohars;1;06h13;07h01;07h26;08h01;08h26;09h01
9;Beuzit, Bohars;1;06h14;07h03;07h28;08h03;08h28;09h03
9;Bohars Kerguillo, Bohars;1;06h15;07h04;07h29;08h04;08h29;09h04
9;Seguin, Bohars;1;06h15;07h05;07h30;08h05;08h30;09h05
9;Roz Vian, Bohars;1;06h16;07h06;07h31;08h06;08h31;09h06
9;Lannoc, Bohars;1;06h17;07h06;07h32;08h07;08h32;09h06
9;Etang, Brest;1;06h18;07h07;07h32;08h07;08h32;09h07
9;Bourbonnais, Brest;1;06h20;07h10;07h36;08h11;08h36;09h10
9;Tarente, Brest;1;06h20;07h11;07h36;08h11;08h36;09h11
9;Patinoire, Brest;1;06h21;07h11;07h37;08h12;08h37;09h11
9;Kermenguy, Brest;1;06h22;07h13;07h39;08h14;08h39;09h13
9;Bouguen, Brest;1;06h23;07h14;07h40;08h15;08h40;09h14
9;Universités, Brest;1;06h24;07h15;07h41;08h16;08h41;09h15
9;Foch, Brest;1;06h25;07h17;07h43;08h18;08h43;09h17
9;Hôpital Morvan (côté Fac Segalen), Brest;1;06h27;07h18;07h44;08h19;08h44;09h18
9;Liberté Morvan, Brest;1;06h27;07h19;07h45;08h20;08h45;09h19
9;Liberté Morvan, Brest;-1;06h30;07h25;07h55;08h25;08h55;09h25
9;Multiplexe, Brest;-1;06h32;07h27;07h57;08h27;08h57;09h27
9;Hôpital Morvan, Brest;-1;06h33;07h28;07h58;08h28;08h58;09h28
9;Foch, Brest;-1;06h34;07h29;07h59;08h29;08h59;09h29
9;Universités, Brest;-1;06h36;07h31;08h01;08h31;09h01;09h31
9;Bouguen, Brest;-1;06h37;07h32;08h02;08h32;09h02;09h32
9;Kermenguy, Brest;-1;06h38;07h33;08h03;08h33;09h03;09h33
9;Patinoire, Brest;-1;06h39;07h34;08h04;08h34;09h04;09h34
9;Tarente, Brest;-1;06h40;07h35;08h05;08h35;09h05;09h35
9;Bourbonnais, Brest;-1;06h41;07h36;08h06;08h36;09h06;09h36
9;Etang, Brest;-1;06h43;07h38;08h08;08h38;09h08;09h38
9;Lannoc, Bohars;-1;06h44;07h39;08h09;08h39;09h09;09h39
9;Roz Vian, Bohars;-1;06h44;07h39;08h09;08h39;09h09;09h39
9;Seguin, Bohars;-1;06h45;07h40;08h10;08h40;09h10;09h40
9;Bohars Kerguillo, Bohars;-1;06h46;07h41;08h11;08h41;09h11;09h41
9;Beuzit, Bohars;-1;06h47;07h42;08h12;08h42;09h12;09h42
9;Chapelle, Bohars;-1;06h49;07h44;08h14;08h44;09h14;09h44
9;Bohars Bourg, Bohars;-1;06h49;07h44;08h14;08h44;09h14;09h44
9;Pen Ar Guear, Bohars;-1;06h50;07h45;08h15;08h45;09h15;09h45
9;Petite Gare, Bohars;-1;06h51;07h46;08h16;08h46;09h16;09h46
10;Liberté Morvan, Brest;1;06h33;06h58;07h18;07h33;07h48;08h08
10;Multiplexe, Brest;1;06h35;07h00;07h20;07h35;07h50;08h10
10;Hôpital Morvan, Brest;1;06h35;07h00;07h21;07h36;07h51;08h11
10;Foch, Brest;1;06h37;07h02;07h22;07h37;07h52;08h12
10;Universités, Brest;1;06h38;07h03;07h24;07h39;07h54;08h14
10;Bouguen, Brest;1;06h39;07h04;07h25;07h40;07h55;08h15
10;Kermenguy, Brest;1;06h40;07h05;07h25;07h41;07h56;08h16
10;Le Gorgeu, Brest;1;06h41;07h06;07h27;07h43;07h58;08h18
10;Bergot, Brest;1;06h42;07h07;07h28;07h44;07h59;08h19
10;Etang, Brest;1;06h43;07h09;07h30;07h46;08h01;08h21
10;Gouez, Bohars;1;06h44;07h10;07h31;07h47;08h02;08h22
10;Penfeld, Bohars;1;06h45;07h10;07h31;07h48;08h03;08h23
10;Castelmein, Guilers;1;06h46;07h12;07h33;07h49;08h04;08h24
10;Coat Ty Ogant, Guilers;1;06h47;07h13;07h34;07h51;08h06;08h26
10;Coat Mez, Guilers;1;06h48;07h14;07h35;07h52;08h07;08h27
10;Lancelot, Guilers;1;06h49;07h14;07h35;07h52;08h07;08h27
10;Guilers Mairie, Guilers;1;06h49;07h15;07h36;07h53;08h08;08h28
10;Kerionoc, Guilers;1;06h50;07h16;07h37;07h54;08h09;08h29
10;Kermengleuz, Guilers;1;06h50;07h17;07h38;07h55;08h10;08h30
10;Guilers Eglise, Guilers;1;06h51;07h18;07h39;07h56;08h11;08h31
10;Daurat, Guilers;1;06h52;07h19;07h40;07h57;08h12;08h32
10;Croas ar Pennoc, Guilers;1;06h53;07h20;07h41;07h58;08h13;08h33
10;Kérouriat, Guilers;1;06h54;07h20;07h41;07h58;08h13;08h33
10;La Source, Guilers;1;06h55;07h21;07h42;07h59;08h14;08h34
10;Roudous, Guilers;1;06h55;07h22;07h43;08h00;08h15;08h35
10;Kerzespez, Guilers;1;06h56;07h23;07h44;08h01;08h16;08h36
10;Châtaigniers, Guilers;1;06h57;07h24;07h45;08h02;08h17;08h37
10;Manet, Guilers;1;06h59;07h26;07h47;08h04;08h19;08h39
10;Camélias, Guilers;1;07h00;07h27;07h48;08h05;08h20;08h40
10;Poullpren, Guilers;1;07h01;07h28;07h49;08h06;08h21;08h41
10;Freyssinet, Guilers;1;07h02;07h29;07h50;08h07;08h22;08h42
10;Roberval, Guilers;1;07h02;07h29;07h50;08h07;08h22;08h42
10;Roberval, Guilers;-1;06h02;06h21;06h40;06h54;07h07;07h23
10;Freyssinet, Guilers;-1;06h03;06h22;06h41;06h55;07h08;07h24
10;Poullpren, Guilers;-1;06h04;06h23;06h42;06h56;07h09;07h25
10;Camélias, Guilers;-1;06h04;06h23;06h43;06h57;07h10;07h26
10;Manet, Guilers;-1;06h06;06h25;06h44;06h58;07h11;07h27
10;Châtaigniers, Guilers;-1;06h07;06h26;06h46;07h00;07h13;07h29
10;Kerzespez, Guilers;-1;06h08;06h27;06h47;07h01;07h14;07h30
10;Roudous, Guilers;-1;06h09;06h28;06h48;07h02;07h15;07h31
10;La Source, Guilers;-1;06h10;06h29;06h49;07h03;07h16;07h32
10;Kérouriat, Guilers;-1;06h11;06h30;06h50;07h04;07h17;07h34
10;Croas ar Pennoc, Guilers;-1;06h11;06h30;06h50;07h05;07h18;07h34
10;Daurat, Guilers;-1;06h12;06h31;06h51;07h06;07h19;07h35
10;Guilers Eglise, Guilers;-1;06h12;06h32;06h52;07h07;07h20;07h36
10;Kermengleuz, Guilers;-1;06h14;06h33;06h53;07h08;07h21;07h38
10;Kerionoc, Guilers;-1;06h14;06h34;06h54;07h09;07h22;07h39
10;Guilers Mairie, Guilers;-1;06h15;06h35;06h55;07h10;07h23;07h40
10;Lancelot, Guilers;-1;06h15;06h35;06h55;07h11;07h24;07h41
10;Coat Mez, Guilers;-1;06h16;06h36;06h56;07h11;07h24;07h41
10;Penfeld, Bohars;-1;06h19;06h40;07h00;07h16;07h29;07h46
10;Gouez, Bohars;-1;06h20;06h41;07h01;07h17;07h31;07h48
10;Etang, Brest;-1;06h21;06h41;07h01;07h18;07h32;07h49
10;Bergot, Brest;-1;06h22;06h43;07h03;07h20;07h34;07h51
10;Le Gorgeu, Brest;-1;06h23;06h44;07h04;07h21;07h36;07h53
10;Kermenguy, Brest;-1;06h25;06h46;07h06;07h23;07h38;07h55
10;Bouguen, Brest;-1;06h25;06h46;07h06;07h24;07h39;07h56
10;Universités, Brest;-1;06h26;06h47;07h07;07h24;07h40;07h57
10;Foch, Brest;-1;06h27;06h48;07h08;07h26;07h42;07h59
10;Hôpital Morvan (côté Fac Segalen), Brest;-1;06h29;06h50;07h10;07h27;07h43;08h00
10;Liberté Morvan, Brest;-1;06h29;06h50;07h10;07h28;07h44;08h01
11;Strasbourg (jaures), Brest;1;06h30;06h57;07h20;07h35;07h55;08h10
11;Strasbourg (A Louppe), Brest;1;06h31;06h58;07h22;07h37;07h57;08h12
11;Strasbourg (Rte de Quimper), Brest;1;06h32;06h59;07h23;07h38;07h58;08h13
11;Stade F. Le Blé, Brest;1;06h32;06h59;07h23;07h38;07h58;08h13
11;Le Bot Haut, Brest;1;06h33;07h00;07h24;07h39;07h59;08h14
11;Floch, Brest;1;06h33;07h00;07h25;07h40;08h00;08h15
11;Rte de Quimper, Brest;1;06h34;07h01;07h26;07h41;08h01;08h16
11;Jardin Botanique, Brest;1;06h35;07h02;07h27;07h42;08h02;08h17
11;Palaren, Guipavas;1;06h36;07h03;07h29;07h44;08h04;08h19
11;Rody, Guipavas;1;06h37;07h04;07h30;07h45;08h05;08h20
11;Spadium Parc, Le Relecq-Kerhuon;1;06h39;07h06;07h32;07h47;08h07;08h22
11;Moulin Blanc, Le Relecq-Kerhuon;1;06h39;07h06;07h32;07h47;08h08;08h23
11;Ste Barbe, Le Relecq-Kerhuon;1;06h40;07h07;07h33;07h48;08h09;08h24
11;Kermadec, Le Relecq-Kerhuon;1;06h41;07h08;07h34;07h49;08h10;08h25
11;Kerhuel, Le Relecq-Kerhuon;1;06h41;07h08;07h35;07h50;08h11;08h26
11;Kerscao, Le Relecq-Kerhuon;1;06h42;07h09;07h35;07h50;08h11;08h26
11;Danton, Le Relecq-Kerhuon;1;06h43;07h10;07h37;07h52;08h13;08h28
11;Kerhuon Bourg, Le Relecq-Kerhuon;1;06h44;07h11;07h38;07h53;08h14;08h29
11;Kerhuon Mairie, Le Relecq-Kerhuon;1;06h44;07h11;07h38;07h53;08h14;08h29
11;Fleming, Le Relecq-Kerhuon;1;06h45;07h12;07h39;07h54;08h15;08h30
11;Keroumen, Le Relecq-Kerhuon;1;06h46;07h13;07h40;07h55;08h16;08h31
11;Reun Ar C'hoat, Le Relecq-Kerhuon;1;06h47;07h14;07h41;07h56;08h17;08h32
11;Guéhenno, Le Relecq-Kerhuon;1;06h48;07h15;07h42;07h57;08h18;08h33
11;Pont SNCF, Le Relecq-Kerhuon;1;06h49;07h17;07h44;07h59;08h20;08h35
11;Résistance, Le Relecq-Kerhuon;1;06h50;07h18;07h45;08h00;08h21;08h36
11;Cormorans, Le Relecq-Kerhuon;1;06h51;07h19;07h46;08h01;08h22;08h37
11;Médiathèque, Le Relecq-Kerhuon;1;06h52;07h20;07h47;08h02;08h23;08h38
11;Jezequel, Le Relecq-Kerhuon;1;06h53;07h21;07h48;08h03;08h24;08h39
11;Kériguel, Le Relecq-Kerhuon;1;06h54;07h22;07h49;08h04;08h25;08h40
11;Schuman, Le Relecq-Kerhuon;1;06h56;07h25;07h52;08h07;08h28;08h43
